CODUSU,NRO_HOGAR,COMPONENTE,H15,AGLOMERADO_indv,PONDERA_indv,CH03,CH04,CH06,CH10,CH11,CH13,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,P21,DECOCUR,RDECOCUR,GDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,RDECINDR,GDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF_indv,DECIFR_indv,RDECIFR_indv,GDECIFR_indv,ADECIFR_indv,IPCF_indv,DECCFR_indv,RDECCFR_indv,GDECCFR_indv,ADECCFR_indv,PONDIH_indv,REALIZADA,AGLOMERADO_hogar,PONDERA_hogar,IV1,IV2,IV3,IV4,IV5,IV6,IV7,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II8,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF_hogar,DECIFR_hogar,RDECIFR_hogar,GDECIFR_hogar,ADECIFR_hogar,IPCF_hogar,DECCFR_hogar,RDECCFR_hogar,GDECCFR_hogar,ADECCFR_hogar,PONDIH_hogar,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,NIVEL_ED_1,NIVEL_ED_2,NIVEL_ED_3,NIVEL_ED_4,NIVEL_ED_5,NIVEL_ED_6,NIVEL_ED_7,CH07_1,CH07_2,CH07_3,CH07_4,CH07_5,CH07_9,CH08_1.0,CH08_2.0,CH08_3.0,CH08_4.0,CH08_9.0,CH08_12.0,CH09_1,CH09_2,CH09_3,CH12_0,CH12_1,CH12_2,CH12_3,CH12_4,CH12_5,CH12_6,CH12_7,CH12_8,CH12_9,CH12_99,CH15_1,CH15_2,CH15_3,CH15_4,CH15_5,CH15_9,CH16_0,CH16_1,CH16_2,CH16_3,CH16_4,CH16_5,CH16_6,CH16_9,ESTADO_1,ESTADO_2,ESTADO_3,ESTADO_4,CAT_OCUP_0,CAT_OCUP_1,CAT_OCUP_2,CAT_OCUP_3,CAT_OCUP_4,CAT_OCUP_9,CAT_INAC_0,CAT_INAC_1,CAT_INAC_2,CAT_INAC_3,CAT_INAC_4,CAT_INAC_5,CAT_INAC_6,CAT_INAC_7,prop_ninos,Jefe_primaria_incompleta,Jefe_Secundaria_incompleta,Prop_Univ_Incompleto,adulto_equiv,ad_equiv_hogar
TQRMNOQRUHKMKQCDEIJAH00802470,1,3,1,33,2587,3,1,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2587,2,2,2,2,1,1,2,1,2,2,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,3,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.25,0,0,0.22369683402622323,1.02,3.06
TQRMNOQRUHKMKQCDEIJAH00802470,1,4,0,33,2587,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2587,0,0.0,0,0,0.0,0,2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2587,2,2,2,2,1,1,2,1,2,2,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,3,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,3,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25,0,0,0.22369683402622323,0.51,3.06
TQRMNORUWHLNMQCDEIJAH00719607,1,1,1,33,1759,1,1,52,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,1,0.22369683402622323,1.0,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,2,1,33,1759,2,2,48,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,67000.0,4,4,4.0,4,1997,67000,0,0,0,0,0,0,0,0,0,0,0,67000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.76,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,3,1,33,1759,3,2,24,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,0.0,0,0,0.0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0,0,0.22369683402622323,0.76,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,4,1,33,1759,3,2,22,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,0.0,0,0,0.0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,0.76,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,5,1,33,1759,3,1,16,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,0.0,0,0,0.0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,1.03,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,6,1,33,1759,3,1,19,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,0.0,0,0,0.0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,7,1,33,1759,3,1,14,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,0.0,0,0,0.0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,0.96,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,8,1,33,1759,3,1,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,30000,0,0,0,0,0,0,0,0,0,0,0,30000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,8.31
TQRMNORUWHLNMQCDEIJAH00719607,1,9,1,33,1759,3,1,30,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1759,0,0.0,0,0,0.0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1759,1,5,1,4,1,1,1,1,1,1,1,2,2,2,5,4,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,0,9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0,0,0.22369683402622323,1.0,8.31
TQRMNOWQUHMMLMCDEIJAH00802500,1,1,1,33,444,1,2,38,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,444,0,30000.0,2,1,1.0,2,530,30000,0,0,0,0,0,0,0,0,0,0,0,30000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,444,1,2,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.77,3.64
TQRMNOWQUHMMLMCDEIJAH00802500,1,2,1,33,444,3,1,12,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,444,0,0.0,0,0,0.0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,444,1,2,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0.22369683402622323,0.85,3.64
TQRMNOWQUHMMLMCDEIJAH00802500,1,3,1,33,444,3,1,19,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,444,0,0.0,0,0,0.0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,444,1,2,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.02,3.64
TQRMNOWQUHMMLMCDEIJAH00802500,1,4,1,33,444,2,1,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,27000,0,0,0,0,0,0,0,0,27000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,444,1,2,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,0,4,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.0,3.64
TQSMNOQXUHKOTRCDEIJAH00780894,1,1,1,33,2834,1,2,68,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,2834,0,147000.0,8,7,8.0,8,3518,130000,0,0,0,17000,0,0,0,0,0,0,0,147000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2834,2,4,1,2,1,1,1,1,1,1,1,2,2,2,4,2,2,0,1,2,2,2,0,2,0,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,98,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.67,1.67
TQSMNOQXUHKOTRCDEIJAH00780894,1,2,1,33,2834,3,1,33,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2834,2,4,1,2,1,1,1,1,1,1,1,2,2,2,4,2,2,0,1,2,2,2,0,2,0,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,2,98,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.0,1.67
TQRMNOVQVHJNMQCDEIJAH00795332,1,1,1,33,1251,1,2,66,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1251,0,84000.0,5,5,5.0,5,1289,59000,0,0,0,0,0,0,0,0,0,0,25000,84000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1251,2,2,1,4,1,1,1,1,1,2,3,2,1,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,0,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.67,2.67
TQRMNOVQVHJNMQCDEIJAH00795332,1,2,1,33,1251,3,1,45,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,1251,0,61000.0,4,4,4.0,4,1495,46000,0,0,0,0,0,0,0,0,0,0,15000,61000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1251,2,2,1,4,1,1,1,1,1,2,3,2,1,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,0,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.0,2.67
TQRMNOVQVHJNMQCDEIJAH00795332,1,3,1,33,1251,3,1,38,2,0,1,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0.0,0,1251,0,-9.0,12,12,12.0,12,0,0,0,-9,0,0,0,0,0,0,0,0,0,-9,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1251,2,2,1,4,1,1,1,1,1,2,3,2,1,2,2,2,2,0,1,2,2,2,0,2,0,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,0,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,0,98,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,1.0,2.67
TQRMNOTTTHMOLRCDEIJAH00802458,1,1,1,33,1606,1,1,62,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1606,1,2,1,4,1,1,1,1,1,1,2,2,2,2,2,1,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.83,1.5899999999999999
TQRMNOTTTHMOLRCDEIJAH00802458,1,2,1,33,1606,2,2,58,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,1606,1,2,1,4,1,1,1,1,1,1,2,2,2,2,2,1,2,0,1,1,1,2,0,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,98,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,0.22369683402622323,0.76,1.5899999999999999
TQRMNOYUQHMOLRCDEIJAH00802459,1,1,1,33,2068,1,1,37,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9,12,12,12.0,12,0,0,-9.0,12,12,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2068,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.4,0,0,0.22369683402622323,1.0,3.89
TQRMNOYUQHMOLRCDEIJAH00802459,1,2,1,33,2068,2,2,39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6000,1,1,1.0,1,3275,0,31000.0,2,2,2.0,2,2998,0,0,0,25000,0,0,0,0,0,0,0,0,25000,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2068,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.4,0,0,0.22369683402622323,0.77,3.89
TQRMNOYUQHMOLRCDEIJAH00802459,1,3,1,33,2068,3,2,16,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,2068,0,0.0,0,0,0.0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2068,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4,0,0,0.22369683402622323,0.77,3.89
TQRMNOYUQHMOLRCDEIJAH00802459,1,4,0,33,2068,3,1,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2068,0,0.0,0,0,0.0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2068,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4,0,0,0.22369683402622323,0.69,3.89
TQRMNOYUQHMOLRCDEIJAH00802459,1,5,0,33,2068,3,1,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2068,0,0.0,0,0,0.0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12.0,12,0.0,12,12,12.0,12,0,1,33,2068,1,4,1,2,2,1,1,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,0,12,12,12.0,12,0.0,12,12,12.0,12,0,2,0,1,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4,0,0,0.22369683402622323,0.66,3.89
